filename,filepath,level,split,image_hash
levle0_125.jpg,../data/Acnedataset/JPEGImages\levle0_125.jpg,0,trainval,581a14a7168e3ace77d13f669ae49953
levle0_127.jpg,../data/Acnedataset/JPEGImages\levle0_127.jpg,0,trainval,2bf371e66164298d71999f4c9e1ed9bc
levle0_128.jpg,../data/Acnedataset/JPEGImages\levle0_128.jpg,0,trainval,df43eac15c8dbfeda4afb8816e235e91
levle0_129.jpg,../data/Acnedataset/JPEGImages\levle0_129.jpg,0,trainval,6e2780bff90ee56a82dcd1cdc0008503
levle0_130.jpg,../data/Acnedataset/JPEGImages\levle0_130.jpg,0,trainval,d18515b9be2f5346fd7084a7f84c2f0b
levle0_134.jpg,../data/Acnedataset/JPEGImages\levle0_134.jpg,0,trainval,7981fa7d101babba21be96d86d1a1aff
levle0_135.jpg,../data/Acnedataset/JPEGImages\levle0_135.jpg,0,trainval,676d437d812935b8be8bb0149e1127de
levle0_136.jpg,../data/Acnedataset/JPEGImages\levle0_136.jpg,0,trainval,f6d0992ff32bc37d8377dc9ada34c407
levle0_137.jpg,../data/Acnedataset/JPEGImages\levle0_137.jpg,0,trainval,4506d8bbc44ebf6a227db9282ee67ae6
levle0_138.jpg,../data/Acnedataset/JPEGImages\levle0_138.jpg,0,trainval,d99865634b51861d76c864349df90445
levle0_139.jpg,../data/Acnedataset/JPEGImages\levle0_139.jpg,0,trainval,309a6567dcd5fc072264cd32b40f56f9
levle0_140.jpg,../data/Acnedataset/JPEGImages\levle0_140.jpg,0,trainval,b279fd4e7d6c9f3f946b45981a418cfe
levle0_141.jpg,../data/Acnedataset/JPEGImages\levle0_141.jpg,0,trainval,820afe53ac7fb7fd5e20a3241e8b9ccd
levle0_145.jpg,../data/Acnedataset/JPEGImages\levle0_145.jpg,0,trainval,c3e9abfdcd51ad0e9773ae0eda02a361
levle0_146.jpg,../data/Acnedataset/JPEGImages\levle0_146.jpg,0,trainval,f3e5a86a2247d4320379733e5b5436cf
levle0_147.jpg,../data/Acnedataset/JPEGImages\levle0_147.jpg,0,trainval,e0b9d8dda2deaa98249a3f73c5a5caef
levle0_148.jpg,../data/Acnedataset/JPEGImages\levle0_148.jpg,0,trainval,5b75ac47b39f036e2be8aa995950a052
levle0_149.jpg,../data/Acnedataset/JPEGImages\levle0_149.jpg,0,trainval,0cbcab6a37a35957d8c17b4339bce421
levle0_15.jpg,../data/Acnedataset/JPEGImages\levle0_15.jpg,0,trainval,5285c61d02815e2a8fa6f67aa1db2eaa
levle0_150.jpg,../data/Acnedataset/JPEGImages\levle0_150.jpg,0,trainval,853ec94d0c2750211d9bfc84965e20f3
levle0_152.jpg,../data/Acnedataset/JPEGImages\levle0_152.jpg,0,trainval,efe55d452b03e8cfdbbabc83073aa928
levle0_153.jpg,../data/Acnedataset/JPEGImages\levle0_153.jpg,0,trainval,f390fa58a39cbda4c990d8f45ffaaa0c
levle0_154.jpg,../data/Acnedataset/JPEGImages\levle0_154.jpg,0,trainval,d763372abc4fb1cde35963ac201d3234
levle0_155.jpg,../data/Acnedataset/JPEGImages\levle0_155.jpg,0,trainval,abcfd49e64a2409d96959a64febb1ad8
levle0_157.jpg,../data/Acnedataset/JPEGImages\levle0_157.jpg,0,trainval,c5514336f2419116e3b074a4a5b1cf42
levle0_158.jpg,../data/Acnedataset/JPEGImages\levle0_158.jpg,0,trainval,84303fbafd5dcd4e6f4d1d3a59989798
levle0_160.jpg,../data/Acnedataset/JPEGImages\levle0_160.jpg,0,trainval,27553ad6609e325ae8af344a0985be06
levle0_161.jpg,../data/Acnedataset/JPEGImages\levle0_161.jpg,0,trainval,1d7a35b221e929ca35c53b227185ab71
levle0_162.jpg,../data/Acnedataset/JPEGImages\levle0_162.jpg,0,trainval,7279219783ae23e3838fc84807b1ea64
levle0_163.jpg,../data/Acnedataset/JPEGImages\levle0_163.jpg,0,trainval,f60a88e9f3d4bed5756ee86a7ae63ba4
levle0_164.jpg,../data/Acnedataset/JPEGImages\levle0_164.jpg,0,trainval,2729bc5b19d199806834e2a4e34f49a1
levle0_165.jpg,../data/Acnedataset/JPEGImages\levle0_165.jpg,0,trainval,6a3109b59ef91f88bf8e9af45003f826
levle0_166.jpg,../data/Acnedataset/JPEGImages\levle0_166.jpg,0,trainval,bbad06838052c8e7e419cbb4ea244254
levle0_167.jpg,../data/Acnedataset/JPEGImages\levle0_167.jpg,0,trainval,c97e81ade94f370e0d7a9e3c8e7c963c
levle0_168.jpg,../data/Acnedataset/JPEGImages\levle0_168.jpg,0,trainval,5058893ed5a79544559dbe61e9d244e4
levle0_169.jpg,../data/Acnedataset/JPEGImages\levle0_169.jpg,0,trainval,e000716a47276a0c61c446ec83f36696
levle0_17.jpg,../data/Acnedataset/JPEGImages\levle0_17.jpg,0,trainval,e55d29ce68c958d328ceed81b68d9150
levle0_170.jpg,../data/Acnedataset/JPEGImages\levle0_170.jpg,0,trainval,201fc818b9fe0d399c8180222209374b
levle0_171.jpg,../data/Acnedataset/JPEGImages\levle0_171.jpg,0,trainval,5c8b4534b92d6516801e26d537ed0687
levle0_172.jpg,../data/Acnedataset/JPEGImages\levle0_172.jpg,0,trainval,91d0fa2b02eb5acc3879d82c53f03e18
levle0_173.jpg,../data/Acnedataset/JPEGImages\levle0_173.jpg,0,trainval,851d7821fc7c5d76f40fad0646f26a12
levle0_174.jpg,../data/Acnedataset/JPEGImages\levle0_174.jpg,0,trainval,30f99da090fbf0ccbcd498a53b527edd
levle0_176.jpg,../data/Acnedataset/JPEGImages\levle0_176.jpg,0,trainval,a41ec59e8b82585b595be9054ad3a6f6
levle0_177.jpg,../data/Acnedataset/JPEGImages\levle0_177.jpg,0,trainval,07fdb3dc1a389a7435a9c1233657caaf
levle0_179.jpg,../data/Acnedataset/JPEGImages\levle0_179.jpg,0,trainval,a9751bce4c4985cd5969536ea09b3e55
levle0_180.jpg,../data/Acnedataset/JPEGImages\levle0_180.jpg,0,trainval,def373230a0b3ea01f20c3287ca9b0cf
levle0_181.jpg,../data/Acnedataset/JPEGImages\levle0_181.jpg,0,trainval,5870c8447c37570771100564f1f9efd5
levle0_182.jpg,../data/Acnedataset/JPEGImages\levle0_182.jpg,0,trainval,38c323442df18fa5e2f3e9c1489adbfc
levle0_183.jpg,../data/Acnedataset/JPEGImages\levle0_183.jpg,0,trainval,437f7a1787a74357ecf51163d9d08515
levle0_184.jpg,../data/Acnedataset/JPEGImages\levle0_184.jpg,0,trainval,91ddc506ff7da59cde22b02ca0678fb1
levle0_185.jpg,../data/Acnedataset/JPEGImages\levle0_185.jpg,0,trainval,45e7fc8a338ebe5e2245b753673ddc91
levle0_186.jpg,../data/Acnedataset/JPEGImages\levle0_186.jpg,0,trainval,f23f73a57e8716921395bc38bae19d37
levle0_187.jpg,../data/Acnedataset/JPEGImages\levle0_187.jpg,0,trainval,7c6c58e322de86464394554da53cbcb8
levle0_188.jpg,../data/Acnedataset/JPEGImages\levle0_188.jpg,0,trainval,6385f64cae53e56236d0d8ca27a5ea78
levle0_189.jpg,../data/Acnedataset/JPEGImages\levle0_189.jpg,0,trainval,65a6298565934d95a568d9bb2f653f53
levle0_19.jpg,../data/Acnedataset/JPEGImages\levle0_19.jpg,0,trainval,cea42f303e1e14667938c43add005a02
levle0_190.jpg,../data/Acnedataset/JPEGImages\levle0_190.jpg,0,trainval,6623e0c7f498e64f3a451a8c393ea44e
levle0_194.jpg,../data/Acnedataset/JPEGImages\levle0_194.jpg,0,trainval,d542ef9efd9e17290a293a9584f30765
levle0_195.jpg,../data/Acnedataset/JPEGImages\levle0_195.jpg,0,trainval,68bfe0f0695904992365d83ca673bf4d
levle0_196.jpg,../data/Acnedataset/JPEGImages\levle0_196.jpg,0,trainval,c58937d75cac60e9f05aaff5dae34c79
levle0_197.jpg,../data/Acnedataset/JPEGImages\levle0_197.jpg,0,trainval,2f2bcde7c843b20f12adb752eb5f14ac
levle0_198.jpg,../data/Acnedataset/JPEGImages\levle0_198.jpg,0,trainval,26ce4c261394a828abf89d95b1297fbb
levle0_2.jpg,../data/Acnedataset/JPEGImages\levle0_2.jpg,0,trainval,6dea1cb7f8a48fe025ae3b464092b5f6
levle0_20.jpg,../data/Acnedataset/JPEGImages\levle0_20.jpg,0,trainval,cf8d202387ffa6cdbc97cdde070d6cc8
levle0_204.jpg,../data/Acnedataset/JPEGImages\levle0_204.jpg,0,trainval,7c7f715dfe3aeac6fd39730c2c980e2b
levle0_205.jpg,../data/Acnedataset/JPEGImages\levle0_205.jpg,0,trainval,1b1e7f019a670e992f1a764b2f5ff730
levle0_206.jpg,../data/Acnedataset/JPEGImages\levle0_206.jpg,0,trainval,a396ec142722048355edb0d3f3aa2f05
levle0_207.jpg,../data/Acnedataset/JPEGImages\levle0_207.jpg,0,trainval,f5c2e01dd57563e2f3df22164c3792b5
levle0_209.jpg,../data/Acnedataset/JPEGImages\levle0_209.jpg,0,trainval,7c089adab8be5fcd6cec1dfea5728a90
levle0_21.jpg,../data/Acnedataset/JPEGImages\levle0_21.jpg,0,trainval,d65f7d3ec95c7346229f7995fd0f64ec
levle0_211.jpg,../data/Acnedataset/JPEGImages\levle0_211.jpg,0,trainval,eb09ac2ab534f6da31f266ea68ca2aec
levle0_212.jpg,../data/Acnedataset/JPEGImages\levle0_212.jpg,0,trainval,e40c1a15be14e5d6a34e3a206b7ad863
levle0_214.jpg,../data/Acnedataset/JPEGImages\levle0_214.jpg,0,trainval,77a8f1ecd9529203ac3eaa8ff3749f10
levle0_216.jpg,../data/Acnedataset/JPEGImages\levle0_216.jpg,0,trainval,a047180cda8d616b373722ee88b01947
levle0_217.jpg,../data/Acnedataset/JPEGImages\levle0_217.jpg,0,trainval,3a857c4498dd57a7f6bd1384af809180
levle0_219.jpg,../data/Acnedataset/JPEGImages\levle0_219.jpg,0,trainval,ad49758ef181c5160ceb086a2d7912c8
levle0_22.jpg,../data/Acnedataset/JPEGImages\levle0_22.jpg,0,trainval,4b8f15a8be8405534841d4de9f5d49ee
levle0_220.jpg,../data/Acnedataset/JPEGImages\levle0_220.jpg,0,trainval,eeef5dbdba1f663123bcccff8092093c
levle0_221.jpg,../data/Acnedataset/JPEGImages\levle0_221.jpg,0,trainval,bcca3498c71003a5901de647260d569e
levle0_223.jpg,../data/Acnedataset/JPEGImages\levle0_223.jpg,0,trainval,6cf3a29a63636e11bfaf2e8f97c510e6
levle0_224.jpg,../data/Acnedataset/JPEGImages\levle0_224.jpg,0,trainval,30cb3a70620a94d3a9959a16040f976c
levle0_225.jpg,../data/Acnedataset/JPEGImages\levle0_225.jpg,0,trainval,67aed8cfd8c77ce47ce3d5b3e080da48
levle0_227.jpg,../data/Acnedataset/JPEGImages\levle0_227.jpg,0,trainval,1748929472087fc89c9523f1165a1c31
levle0_228.jpg,../data/Acnedataset/JPEGImages\levle0_228.jpg,0,trainval,40185b93a54308a75d179ba3d5c1e6a9
levle0_229.jpg,../data/Acnedataset/JPEGImages\levle0_229.jpg,0,trainval,b82305499ac7e063fe570aa70b7a1a27
levle0_23.jpg,../data/Acnedataset/JPEGImages\levle0_23.jpg,0,trainval,57319281c32f10ed67332b7ea9215bef
levle0_230.jpg,../data/Acnedataset/JPEGImages\levle0_230.jpg,0,trainval,08ea3623496fc93d34539cf9c0425647
levle0_231.jpg,../data/Acnedataset/JPEGImages\levle0_231.jpg,0,trainval,03911d4256ba56246f261639c495cb5c
levle0_232.jpg,../data/Acnedataset/JPEGImages\levle0_232.jpg,0,trainval,fefb8a91e41daec2fc2b7941d73e812a
levle0_233.jpg,../data/Acnedataset/JPEGImages\levle0_233.jpg,0,trainval,d1fda0cf3245ef198b06f40b74f9f1a2
levle0_234.jpg,../data/Acnedataset/JPEGImages\levle0_234.jpg,0,trainval,a543ecb428dcbad41506c15cedcd6821
levle0_236.jpg,../data/Acnedataset/JPEGImages\levle0_236.jpg,0,trainval,55483d587a6380e11337de4b6687f760
levle0_238.jpg,../data/Acnedataset/JPEGImages\levle0_238.jpg,0,trainval,592e76157d5f58b0c906ec897dd61b66
levle0_239.jpg,../data/Acnedataset/JPEGImages\levle0_239.jpg,0,trainval,4e4d4981627bf513208a9402f4e5028d
levle0_24.jpg,../data/Acnedataset/JPEGImages\levle0_24.jpg,0,trainval,91da622da790e5bf21da9fff1f178af5
levle0_243.jpg,../data/Acnedataset/JPEGImages\levle0_243.jpg,0,trainval,3c83b2c7136af74178f90ee6c903cb8b
levle0_244.jpg,../data/Acnedataset/JPEGImages\levle0_244.jpg,0,trainval,3b9b1dd151e7fe4c8a6c37a237f5533a
levle0_245.jpg,../data/Acnedataset/JPEGImages\levle0_245.jpg,0,trainval,3ac4641c82d998ba9585ffe49701ad62
levle0_246.jpg,../data/Acnedataset/JPEGImages\levle0_246.jpg,0,trainval,0c848efd4a90920db13a0dd39c6d386a
levle0_247.jpg,../data/Acnedataset/JPEGImages\levle0_247.jpg,0,trainval,387aa6c424d948d22c8b367204be31d4
levle0_248.jpg,../data/Acnedataset/JPEGImages\levle0_248.jpg,0,trainval,128e92b26b22925e9ea5363c83e772a4
levle0_249.jpg,../data/Acnedataset/JPEGImages\levle0_249.jpg,0,trainval,303ad82fdccc0d5ea090ecfee4fa65dd
levle0_25.jpg,../data/Acnedataset/JPEGImages\levle0_25.jpg,0,trainval,d1e56b28e944303ac771263992cdfa20
levle0_250.jpg,../data/Acnedataset/JPEGImages\levle0_250.jpg,0,trainval,822a2e438e2ec1d3763593721379946e
levle0_251.jpg,../data/Acnedataset/JPEGImages\levle0_251.jpg,0,trainval,a16dd06b691d8adea2388455648ac5b0
levle0_252.jpg,../data/Acnedataset/JPEGImages\levle0_252.jpg,0,trainval,425644ed9a511335966ba0cbcb3c9a9e
levle0_253.jpg,../data/Acnedataset/JPEGImages\levle0_253.jpg,0,trainval,745d326f6d590d7582f3d957c587f45c
levle0_255.jpg,../data/Acnedataset/JPEGImages\levle0_255.jpg,0,trainval,c656cb6558bf9db1c2797f0db4cdfebe
levle0_256.jpg,../data/Acnedataset/JPEGImages\levle0_256.jpg,0,trainval,39d0c5250038ae802b078a340421fe49
levle0_257.jpg,../data/Acnedataset/JPEGImages\levle0_257.jpg,0,trainval,182bd91a2ebba78309256668821ffa8f
levle0_258.jpg,../data/Acnedataset/JPEGImages\levle0_258.jpg,0,trainval,24ad0c63ce9f4a8879179809d81a14ac
levle0_259.jpg,../data/Acnedataset/JPEGImages\levle0_259.jpg,0,trainval,85011c8a835ca685062eb45a99c4a3c3
levle0_26.jpg,../data/Acnedataset/JPEGImages\levle0_26.jpg,0,trainval,0781664be1d43cbc578d32a7c8b9d1e9
levle0_260.jpg,../data/Acnedataset/JPEGImages\levle0_260.jpg,0,trainval,2842f342bad2f9b1def892cf6b98eaaf
levle0_261.jpg,../data/Acnedataset/JPEGImages\levle0_261.jpg,0,trainval,334e8bf1959f559ff6f04fd01092ee06
levle0_263.jpg,../data/Acnedataset/JPEGImages\levle0_263.jpg,0,trainval,832d9e0bf5a8dfdecf53a0a0bb01ba65
levle0_264.jpg,../data/Acnedataset/JPEGImages\levle0_264.jpg,0,trainval,c08c05dc13e52dae1e815b06bf76e90a
levle0_265.jpg,../data/Acnedataset/JPEGImages\levle0_265.jpg,0,trainval,5f5aecc678f96334e9b27df1bbcbf0f7
levle0_266.jpg,../data/Acnedataset/JPEGImages\levle0_266.jpg,0,trainval,915304f803aa5bf407119faa3ab250e2
levle0_267.jpg,../data/Acnedataset/JPEGImages\levle0_267.jpg,0,trainval,c980be66c88df97fac885dbc5e9b4365
levle0_268.jpg,../data/Acnedataset/JPEGImages\levle0_268.jpg,0,trainval,6f5a725c410f4749f36963bd43ab71ae
levle0_269.jpg,../data/Acnedataset/JPEGImages\levle0_269.jpg,0,trainval,f042bacc5410918b8a42bc896d9d26ef
levle0_27.jpg,../data/Acnedataset/JPEGImages\levle0_27.jpg,0,trainval,ddb1a36262c52160a098cdeb51b383c7
levle0_270.jpg,../data/Acnedataset/JPEGImages\levle0_270.jpg,0,trainval,3a4e9a64d8d944e59c814c061e8db4e9
levle0_272.jpg,../data/Acnedataset/JPEGImages\levle0_272.jpg,0,trainval,aec0e6222d989dcd6bf733d505f7a780
levle0_273.jpg,../data/Acnedataset/JPEGImages\levle0_273.jpg,0,trainval,343d0bf6bd4002fc801714756a16a983
levle0_274.jpg,../data/Acnedataset/JPEGImages\levle0_274.jpg,0,trainval,fd33bcb8273b638a3d1fe9cc736f659a
levle0_276.jpg,../data/Acnedataset/JPEGImages\levle0_276.jpg,0,trainval,9d70fe2e5d0b1b02b633193ba5b3da70
levle0_277.jpg,../data/Acnedataset/JPEGImages\levle0_277.jpg,0,trainval,aba821139ec8a002b9203ae78f715950
levle0_278.jpg,../data/Acnedataset/JPEGImages\levle0_278.jpg,0,trainval,e955c28f47eb488274e6046584d02dca
levle0_279.jpg,../data/Acnedataset/JPEGImages\levle0_279.jpg,0,trainval,39d7ee72a1517e0ed716b829f5035d0e
levle0_28.jpg,../data/Acnedataset/JPEGImages\levle0_28.jpg,0,trainval,0e44d0b47981b7ec54468aba6d0bad9a
levle0_280.jpg,../data/Acnedataset/JPEGImages\levle0_280.jpg,0,trainval,698691858d90ab12a141a3c42eb8dfd3
levle0_281.jpg,../data/Acnedataset/JPEGImages\levle0_281.jpg,0,trainval,ee4a451a1e9257aa9696158a56f123f2
levle0_283.jpg,../data/Acnedataset/JPEGImages\levle0_283.jpg,0,trainval,fed92d1df256511d2bbf06c2d96aa762
levle0_285.jpg,../data/Acnedataset/JPEGImages\levle0_285.jpg,0,trainval,d849282bf4da02c2268cbd6291a4430b
levle0_287.jpg,../data/Acnedataset/JPEGImages\levle0_287.jpg,0,trainval,420d23a810278d92526233b6d7f9edd6
levle0_290.jpg,../data/Acnedataset/JPEGImages\levle0_290.jpg,0,trainval,2fdf8feeef31f5b86ccaba38b116fe35
levle0_291.jpg,../data/Acnedataset/JPEGImages\levle0_291.jpg,0,trainval,9f5ae7dce1d596e5567bec877699549b
levle0_293.jpg,../data/Acnedataset/JPEGImages\levle0_293.jpg,0,trainval,3b1e48dd9f4976713f71b3d5f4226d56
levle0_296.jpg,../data/Acnedataset/JPEGImages\levle0_296.jpg,0,trainval,111438f97aef553f0ff628c771e0d3ef
levle0_297.jpg,../data/Acnedataset/JPEGImages\levle0_297.jpg,0,trainval,9e40ea0080ba40b0fc27f2805579fde9
levle0_298.jpg,../data/Acnedataset/JPEGImages\levle0_298.jpg,0,trainval,8fd0b9d09f8a35c00635487991d6d969
levle0_299.jpg,../data/Acnedataset/JPEGImages\levle0_299.jpg,0,trainval,cfffeb28a2b157cd3a4c10b8cc03b238
levle0_300.jpg,../data/Acnedataset/JPEGImages\levle0_300.jpg,0,trainval,09b4cc8edc86e8a82ebdbbfae9a12e72
levle0_301.jpg,../data/Acnedataset/JPEGImages\levle0_301.jpg,0,trainval,c03c51d878db14b8cac0ae46d29bad00
levle0_303.jpg,../data/Acnedataset/JPEGImages\levle0_303.jpg,0,trainval,e52018ebdc6dc67643b075ee24825fdb
levle0_304.jpg,../data/Acnedataset/JPEGImages\levle0_304.jpg,0,trainval,73cedaa866608bb0e7be4bf76e57ac21
levle0_305.jpg,../data/Acnedataset/JPEGImages\levle0_305.jpg,0,trainval,b1ec4ebfee54af235f28e3d7aaad5e81
levle0_306.jpg,../data/Acnedataset/JPEGImages\levle0_306.jpg,0,trainval,8898ecb0f084db546cf87c5df24aec80
levle0_308.jpg,../data/Acnedataset/JPEGImages\levle0_308.jpg,0,trainval,31acb92774fec3e87d7db47115c106f4
levle0_309.jpg,../data/Acnedataset/JPEGImages\levle0_309.jpg,0,trainval,380c5a00ec380ebec9ffae13ed50bab3
levle0_31.jpg,../data/Acnedataset/JPEGImages\levle0_31.jpg,0,trainval,1e11acb65254c8b6fa62806b3990feb8
levle0_310.jpg,../data/Acnedataset/JPEGImages\levle0_310.jpg,0,trainval,5c993cf8da622f202f23c9fa5173a6a5
levle0_311.jpg,../data/Acnedataset/JPEGImages\levle0_311.jpg,0,trainval,2c8a2398999a9a65109e345c6fd96108
levle0_312.jpg,../data/Acnedataset/JPEGImages\levle0_312.jpg,0,trainval,c82fecb931cab0e3570336647228fb07
levle0_313.jpg,../data/Acnedataset/JPEGImages\levle0_313.jpg,0,trainval,35a89e0a62a0bff950a6d8bec73fe77e
levle0_314.jpg,../data/Acnedataset/JPEGImages\levle0_314.jpg,0,trainval,0bcd1992fff11304360c2e206435cd32
levle0_315.jpg,../data/Acnedataset/JPEGImages\levle0_315.jpg,0,trainval,97a3ae42af910c8b8bbef14e98252163
levle0_316.jpg,../data/Acnedataset/JPEGImages\levle0_316.jpg,0,trainval,95d67be8c9634e00331c2f3c9bbaaf67
levle0_318.jpg,../data/Acnedataset/JPEGImages\levle0_318.jpg,0,trainval,4a866b66685fb1553255ff41ce0ae408
levle0_32.jpg,../data/Acnedataset/JPEGImages\levle0_32.jpg,0,trainval,610d3afd729c029e9c86f143333ba442
levle0_320.jpg,../data/Acnedataset/JPEGImages\levle0_320.jpg,0,trainval,d225240a0fa881fd0c7f29cd06b86979
levle0_321.jpg,../data/Acnedataset/JPEGImages\levle0_321.jpg,0,trainval,f932eabfee2fa2a7805d8d94ea515a56
levle0_322.jpg,../data/Acnedataset/JPEGImages\levle0_322.jpg,0,trainval,efc2fcb0920809ac6f66dde1ca5983a5
levle0_323.jpg,../data/Acnedataset/JPEGImages\levle0_323.jpg,0,trainval,ecb0bfb43a2498caafc3555d73ca8753
levle0_324.jpg,../data/Acnedataset/JPEGImages\levle0_324.jpg,0,trainval,a884be2b46498d7ec1138459b134c96d
levle0_325.jpg,../data/Acnedataset/JPEGImages\levle0_325.jpg,0,trainval,778d1182c90346396f9877619fccdcff
levle0_326.jpg,../data/Acnedataset/JPEGImages\levle0_326.jpg,0,trainval,08df368a72c1640162ca86f080bd3763
levle0_327.jpg,../data/Acnedataset/JPEGImages\levle0_327.jpg,0,trainval,a3c3c27c535ab0b55ee7981db0dd3959
levle0_328.jpg,../data/Acnedataset/JPEGImages\levle0_328.jpg,0,trainval,0aff35e938529fb25754d1b3ff3f11f1
levle0_329.jpg,../data/Acnedataset/JPEGImages\levle0_329.jpg,0,trainval,d5f9dc8847322aad2c8f867c7bb4f3aa
levle0_330.jpg,../data/Acnedataset/JPEGImages\levle0_330.jpg,0,trainval,bb6085dd458754007891c73a7312890a
levle0_331.jpg,../data/Acnedataset/JPEGImages\levle0_331.jpg,0,trainval,31cd3f8c0eccd3f5b69fd84e7119f380
levle0_332.jpg,../data/Acnedataset/JPEGImages\levle0_332.jpg,0,trainval,83ec2232afc0bc5808b14e7e071e1e9a
levle0_334.jpg,../data/Acnedataset/JPEGImages\levle0_334.jpg,0,trainval,c072f8c373ea6326c5bc408dd1721943
levle0_336.jpg,../data/Acnedataset/JPEGImages\levle0_336.jpg,0,trainval,c8d373760794048d5c61245e10437934
levle0_337.jpg,../data/Acnedataset/JPEGImages\levle0_337.jpg,0,trainval,833369481b1e2e397c66b13c14d888f6
levle0_338.jpg,../data/Acnedataset/JPEGImages\levle0_338.jpg,0,trainval,9849f4f4bd401cb3e4e75a4ed4aeb5a9
levle0_339.jpg,../data/Acnedataset/JPEGImages\levle0_339.jpg,0,trainval,7127c03382b314d134b8abe31f458afe
levle0_340.jpg,../data/Acnedataset/JPEGImages\levle0_340.jpg,0,trainval,661e12b47efb1a4fecefc49b24501107
levle0_341.jpg,../data/Acnedataset/JPEGImages\levle0_341.jpg,0,trainval,34f950be5efd23ef3e8548689131c0d5
levle0_343.jpg,../data/Acnedataset/JPEGImages\levle0_343.jpg,0,trainval,a7bdbc0a04ecc4177d0743f92f9f200d
levle0_345.jpg,../data/Acnedataset/JPEGImages\levle0_345.jpg,0,trainval,4a53cd0bdb4079973e56f059e75f5310
levle0_347.jpg,../data/Acnedataset/JPEGImages\levle0_347.jpg,0,trainval,2cb493e2c2e1655d2349d4f5801788b5
levle0_349.jpg,../data/Acnedataset/JPEGImages\levle0_349.jpg,0,trainval,d60f978f1b828a2077369e5cce91c411
levle0_35.jpg,../data/Acnedataset/JPEGImages\levle0_35.jpg,0,trainval,c5db41702e045fe5fa5bf6dd253e5c64
levle0_350.jpg,../data/Acnedataset/JPEGImages\levle0_350.jpg,0,trainval,7cc1dab52f526d63a15519e3d8829e56
levle0_351.jpg,../data/Acnedataset/JPEGImages\levle0_351.jpg,0,trainval,bf9a2f993c9393d21b280fc64ca0280d
levle0_353.jpg,../data/Acnedataset/JPEGImages\levle0_353.jpg,0,trainval,d648a8315d596c1a8cb35f7975668d9f
levle0_355.jpg,../data/Acnedataset/JPEGImages\levle0_355.jpg,0,trainval,198a13e77c04bb6ac04c1f3ed5b23149
